date,BYND_unscaled,BYND_monthly,isPartial,scale,BYND
2021-06-10,57,13.0,,0.13,7.41
2021-06-11,58,13.0,,0.13,7.54
2021-06-12,15,13.0,,0.13,1.9500000000000002
2021-06-13,8,13.0,,0.13,1.04
2021-06-14,33,13.0,,0.13,4.29
2021-06-15,46,13.0,,0.13,5.98
2021-06-16,30,13.0,,0.13,3.9000000000000004
2021-06-17,37,13.0,,0.13,4.8100000000000005
2021-06-18,54,13.0,,0.13,7.0200000000000005
2021-06-19,13,13.0,,0.13,1.69
2021-06-20,8,13.0,,0.13,1.04
2021-06-21,43,13.0,,0.13,5.59
2021-06-22,35,13.0,,0.13,4.55
2021-06-23,45,13.0,,0.13,5.8500000000000005
2021-06-24,49,13.0,,0.13,6.37
2021-06-25,37,13.0,,0.13,4.8100000000000005
2021-06-26,10,13.0,,0.13,1.3
2021-06-27,10,13.0,,0.13,1.3
2021-06-28,46,13.0,,0.13,5.98
2021-06-29,49,13.0,,0.13,6.37
2021-06-30,43,13.0,,0.13,5.59
2021-07-01,78,7.0,False,0.07,5.460000000000001
2021-07-02,79,7.0,,0.07,5.53
2021-07-03,18,7.0,,0.07,1.2600000000000002
2021-07-04,4,7.0,,0.07,0.28
2021-07-05,30,7.0,,0.07,2.1
2021-07-06,29,7.0,,0.07,2.0300000000000002
2021-07-07,71,7.0,,0.07,4.970000000000001
2021-07-08,100,7.0,,0.07,7.000000000000001
2021-07-09,95,7.0,,0.07,6.65
2021-07-10,15,7.0,,0.07,1.05
2021-07-11,11,7.0,,0.07,0.77
2021-07-12,84,7.0,,0.07,5.880000000000001
2021-07-13,68,7.0,,0.07,4.760000000000001
2021-07-14,94,7.0,,0.07,6.580000000000001
2021-07-15,84,7.0,,0.07,5.880000000000001
2021-07-16,39,7.0,,0.07,2.7300000000000004
2021-07-17,18,7.0,,0.07,1.2600000000000002
2021-07-18,14,7.0,,0.07,0.9800000000000001
2021-07-19,60,7.0,,0.07,4.2
2021-07-20,83,7.0,,0.07,5.8100000000000005
2021-07-21,66,7.0,,0.07,4.62
2021-07-22,56,7.0,,0.07,3.9200000000000004
2021-07-23,79,7.0,,0.07,5.53
2021-07-24,15,7.0,,0.07,1.05
2021-07-25,14,7.0,,0.07,0.9800000000000001
2021-07-26,42,7.0,,0.07,2.9400000000000004
2021-07-27,71,7.0,,0.07,4.970000000000001
2021-07-28,42,7.0,,0.07,2.9400000000000004
2021-07-29,48,7.0,,0.07,3.3600000000000003
2021-07-30,41,7.0,,0.07,2.87
2021-07-31,7,7.0,,0.07,0.49000000000000005
2021-08-01,5,8.0,False,0.08,0.4
2021-08-02,42,8.0,,0.08,3.36
2021-08-03,30,8.0,,0.08,2.4
2021-08-04,52,8.0,,0.08,4.16
2021-08-05,91,8.0,,0.08,7.28
2021-08-06,100,8.0,,0.08,8.0
2021-08-07,13,8.0,,0.08,1.04
2021-08-08,8,8.0,,0.08,0.64
2021-08-09,68,8.0,,0.08,5.44
2021-08-10,70,8.0,,0.08,5.6000000000000005
2021-08-11,42,8.0,,0.08,3.36
2021-08-12,41,8.0,,0.08,3.2800000000000002
2021-08-13,34,8.0,,0.08,2.72
2021-08-14,11,8.0,,0.08,0.88
2021-08-15,11,8.0,,0.08,0.88
2021-08-16,34,8.0,,0.08,2.72
2021-08-17,47,8.0,,0.08,3.7600000000000002
2021-08-18,33,8.0,,0.08,2.64
2021-08-19,58,8.0,,0.08,4.64
2021-08-20,44,8.0,,0.08,3.52
2021-08-21,5,8.0,,0.08,0.4
2021-08-22,5,8.0,,0.08,0.4
2021-08-23,40,8.0,,0.08,3.2
2021-08-24,38,8.0,,0.08,3.04
2021-08-25,44,8.0,,0.08,3.52
2021-08-26,39,8.0,,0.08,3.12
2021-08-27,33,8.0,,0.08,2.64
2021-08-28,13,8.0,,0.08,1.04
2021-08-29,13,8.0,,0.08,1.04
2021-08-30,34,8.0,,0.08,2.72
2021-08-31,24,8.0,,0.08,1.92
2021-09-01,71,6.0,False,0.06,4.26
2021-09-02,49,6.0,,0.06,2.94
2021-09-03,100,6.0,,0.06,6.0
2021-09-04,9,6.0,,0.06,0.54
2021-09-05,17,6.0,,0.06,1.02
2021-09-06,29,6.0,,0.06,1.74
2021-09-07,34,6.0,,0.06,2.04
2021-09-08,52,6.0,,0.06,3.12
2021-09-09,64,6.0,,0.06,3.84
2021-09-10,58,6.0,,0.06,3.48
2021-09-11,17,6.0,,0.06,1.02
2021-09-12,25,6.0,,0.06,1.5
2021-09-13,68,6.0,,0.06,4.08
2021-09-14,63,6.0,,0.06,3.78
2021-09-15,48,6.0,,0.06,2.88
2021-09-16,78,6.0,,0.06,4.68
2021-09-17,72,6.0,,0.06,4.32
2021-09-18,17,6.0,,0.06,1.02
2021-09-19,8,6.0,,0.06,0.48
2021-09-20,40,6.0,,0.06,2.4
2021-09-21,61,6.0,,0.06,3.6599999999999997
2021-09-22,77,6.0,,0.06,4.62
2021-09-23,70,6.0,,0.06,4.2
2021-09-24,54,6.0,,0.06,3.2399999999999998
2021-09-25,13,6.0,,0.06,0.78
2021-09-26,12,6.0,,0.06,0.72
2021-09-27,51,6.0,,0.06,3.06
2021-09-28,48,6.0,,0.06,2.88
2021-09-29,51,6.0,,0.06,3.06
2021-09-30,38,6.0,,0.06,2.28
2021-10-01,27,8.0,False,0.08,2.16
2021-10-02,2,8.0,,0.08,0.16
2021-10-03,3,8.0,,0.08,0.24
2021-10-04,19,8.0,,0.08,1.52
2021-10-05,26,8.0,,0.08,2.08
2021-10-06,26,8.0,,0.08,2.08
2021-10-07,26,8.0,,0.08,2.08
2021-10-08,29,8.0,,0.08,2.32
2021-10-09,8,8.0,,0.08,0.64
2021-10-10,2,8.0,,0.08,0.16
2021-10-11,23,8.0,,0.08,1.84
2021-10-12,28,8.0,,0.08,2.24
2021-10-13,19,8.0,,0.08,1.52
2021-10-14,31,8.0,,0.08,2.48
2021-10-15,27,8.0,,0.08,2.16
2021-10-16,10,8.0,,0.08,0.8
2021-10-17,3,8.0,,0.08,0.24
2021-10-18,26,8.0,,0.08,2.08
2021-10-19,31,8.0,,0.08,2.48
2021-10-20,16,8.0,,0.08,1.28
2021-10-21,23,8.0,,0.08,1.84
2021-10-22,100,8.0,,0.08,8.0
2021-10-23,26,8.0,,0.08,2.08
2021-10-24,9,8.0,,0.08,0.72
2021-10-25,55,8.0,,0.08,4.4
2021-10-26,39,8.0,,0.08,3.12
2021-10-27,37,8.0,,0.08,2.96
2021-10-28,42,8.0,,0.08,3.36
2021-10-29,29,8.0,,0.08,2.32
2021-10-30,6,8.0,,0.08,0.48
2021-10-31,3,8.0,,0.08,0.24
2021-11-01,21,10.0,False,0.1,2.1
2021-11-02,17,10.0,,0.1,1.7000000000000002
2021-11-03,26,10.0,,0.1,2.6
2021-11-04,19,10.0,,0.1,1.9000000000000001
2021-11-05,11,10.0,,0.1,1.1
2021-11-06,11,10.0,,0.1,1.1
2021-11-07,4,10.0,,0.1,0.4
2021-11-08,9,10.0,,0.1,0.9
2021-11-09,21,10.0,,0.1,2.1
2021-11-10,53,10.0,,0.1,5.300000000000001
2021-11-11,100,10.0,,0.1,10.0
2021-11-12,64,10.0,,0.1,6.4
2021-11-13,5,10.0,,0.1,0.5
2021-11-14,4,10.0,,0.1,0.4
2021-11-15,30,10.0,,0.1,3.0
2021-11-16,25,10.0,,0.1,2.5
2021-11-17,20,10.0,,0.1,2.0
2021-11-18,29,10.0,,0.1,2.9000000000000004
2021-11-19,13,10.0,,0.1,1.3
2021-11-20,17,10.0,,0.1,1.7000000000000002
2021-11-21,3,10.0,,0.1,0.30000000000000004
2021-11-22,16,10.0,,0.1,1.6
2021-11-23,30,10.0,,0.1,3.0
2021-11-24,14,10.0,,0.1,1.4000000000000001
2021-11-25,7,10.0,,0.1,0.7000000000000001
2021-11-26,12,10.0,,0.1,1.2000000000000002
2021-11-27,4,10.0,,0.1,0.4
2021-11-28,3,10.0,,0.1,0.30000000000000004
2021-11-29,15,10.0,,0.1,1.5
2021-11-30,18,10.0,,0.1,1.8
2021-12-01,44,7.0,False,0.07,3.08
2021-12-02,36,7.0,,0.07,2.5200000000000005
2021-12-03,42,7.0,,0.07,2.9400000000000004
2021-12-04,19,7.0,,0.07,1.33
2021-12-05,2,7.0,,0.07,0.14
2021-12-06,39,7.0,,0.07,2.7300000000000004
2021-12-07,41,7.0,,0.07,2.87
2021-12-08,35,7.0,,0.07,2.45
2021-12-09,55,7.0,,0.07,3.8500000000000005
2021-12-10,63,7.0,,0.07,4.41
2021-12-11,17,7.0,,0.07,1.1900000000000002
2021-12-12,7,7.0,,0.07,0.49000000000000005
2021-12-13,49,7.0,,0.07,3.43
2021-12-14,100,7.0,,0.07,7.000000000000001
2021-12-15,55,7.0,,0.07,3.8500000000000005
2021-12-16,53,7.0,,0.07,3.7100000000000004
2021-12-17,47,7.0,,0.07,3.2900000000000005
2021-12-18,23,7.0,,0.07,1.61
2021-12-19,7,7.0,,0.07,0.49000000000000005
2021-12-20,47,7.0,,0.07,3.2900000000000005
2021-12-21,53,7.0,,0.07,3.7100000000000004
2021-12-22,53,7.0,,0.07,3.7100000000000004
2021-12-23,41,7.0,,0.07,2.87
2021-12-24,8,7.0,,0.07,0.56
2021-12-25,6,7.0,,0.07,0.42000000000000004
2021-12-26,3,7.0,,0.07,0.21000000000000002
2021-12-27,16,7.0,,0.07,1.12
2021-12-28,28,7.0,,0.07,1.9600000000000002
2021-12-29,27,7.0,,0.07,1.8900000000000001
2021-12-30,51,7.0,,0.07,3.5700000000000003
2021-12-31,36,7.0,,0.07,2.5200000000000005
